"CASE"	"SERIAL"	"REF"	"QUESTNNR"	"MODE"	"STARTED"	"GQ02"	"GQ02_01"	"GQ02_02"	"GQ02_03"	"GQ02_04"	"GQ02_05"	"GQ02_06"	"GQ02_09"	"GQ02_10"	"GQ02_07"	"GQ02_07a"	"BI01"	"BI02"	"BI04_01"	"BI05"	"BI05_01"	"BI05_02"	"BI05_03"	"BI05_04"	"BI05_05"	"BI05_06"	"BI05_07"	"BI05_08"	"BI05_09"	"BI05_10"	"BI05_11"	"BI05_12"	"BI05_13"	"BI05_14"	"BI05_15"	"BI05_16"	"BI05_17"	"BI05_18"	"BI05_19"	"BI05_20"	"BI05_21"	"BI05_22"	"BI05_23"	"BI05_24"	"BI05_27"	"BI05_25"	"BI05_25a"	"BI05_26"	"BI06_01"	"BI07"	"BI08"	"BI08_01"	"BI08_02"	"BI08_03"	"BI08_04"	"BI08_05"	"BI08_06"	"BI08_07"	"BI08_08"	"BI08_09"	"BI08_10"	"BI08_11"	"BI08_11a"	"BI08_12"	"BI09"	"BI09_01"	"BI09_01a"	"BI09_02"	"BI09_03"	"BI09_04"	"BI09_05"	"BI09_06"	"BI09_07"	"BI09_08"	"BI09_08a"	"BI10"	"BI11"	"PR01"	"PR01_01"	"PR01_02"	"PR01_03"	"PR01_04"	"PR01_05"	"PR01_05a"	"PR01_06"	"PR03"	"PR07_02"	"PR07_03"	"PR07_04"	"PR07_05"	"PR07_06"	"PR07_07"	"PR07_08"	"PR07_09"	"PR07_10"	"PR07_01"	"DS04"	"DS09"	"DS10"	"DS11"	"DS11_01"	"DS11_02"	"DS11_03"	"DS11_04"	"DS11_05"	"DS11_06"	"DS11_06a"	"DS13_01"	"DS13_02"	"DS13_03"	"DS13_04"	"DS13_05"	"DS13_06"	"DS13_07"	"DS13_08"	"DS13_09"	"DS13_10"	"DS13_11"	"DS13_12"	"DS02_01"	"DS02_02"	"DS02_03"	"DS02_04"	"DS02_05"	"DS02_06"	"NA01"	"NA01_04"	"NA02"	"NA02_06"	"NA03"	"NA04"	"NA05"	"NA05_01"	"NA05_02"	"NA05_03"	"NA05_04"	"NA05_05"	"NA05_06"	"NA05_06a"	"NA06"	"NA07"	"SP01"	"SP01_01"	"SP01_02"	"SP01_03"	"SP01_04"	"SP01_05"	"SP01_06"	"SP01_06a"	"SP01_07"	"PD01_01"	"PD02"	"PD10"	"PD04"	"PD04_07"	"PD05_01"	"PD06"	"PD06_07"	"PD06_08"	"PD07"	"PD07_06"	"PD08"	"PD09"	"PD09_01"	"PD09_02"	"PD09_03"	"PD12_01"	"FB01_01"	"TIME001"	"TIME002"	"TIME003"	"TIME004"	"TIME005"	"TIME006"	"TIME007"	"TIME008"	"TIME009"	"TIME010"	"TIME011"	"TIME012"	"TIME013"	"TIME014"	"TIME015"	"TIME016"	"TIME017"	"TIME018"	"TIME019"	"TIME020"	"TIME_SUM"	"MAILSENT"	"LASTDATA"	"FINISHED"	"Q_VIEWER"	"LASTPAGE"	"MAXPAGE"	"MISSING"	"MISSREL"	"TIME_RSI"	"DEG_TIME"
967	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 15:23:45	2	T	T	F	F	F	F	F	F	F		1	2																																															2	F		F	F	T	T	F	F	F		5		1	F	F	F	F	F		T	3	6	5	7	6	4	5	5	6	4	4	2	4	1	0	F	F	F	F	F	F		3	3	3	3	6	5	5	2	3	4	4	4	4	4	5	3	4	3	1		1		2	1	1		T	F	F	F	F		4	2	3	F	T	T	F	T	F		F	36	1	2	6		10	9			9		1	1	T	F	F			77	10	5	22		39	23		24	71	11	81	19	74	55	15	10	15	71	16	638		2020-12-15 15:34:23	T	F	20	20	5	3	0.84	2
968	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 15:25:23	5	T	T	T	T	F	F	T	F	F		1	2																																															1	T	"our own"	F	F	F	F	F	F	F		4		1	F	F	T	F	F		F	2	6	6	2	5	1	4	1	1	1	2	1	5	1									1	1	1	1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	2		2		1	1	2	T		T	F	F	F		2	3	1	F	T	F	F	F	F		F	67	1	2	2		40	8		"pain"	5		1	3	T	T	T	"USA"		37	16	8	18		33	27		19	106	9	80		59	38	32	17	21	107	20	647		2020-12-15 15:36:10	T	F	20	20	2	0	0.72	0
970	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 15:31:18	3	T	T	F	F	F	F	T	F	F		2	2																																															2	F		T	F	F	F	T	F	F		4		1	F	F	F	F	F		T	1	6	3	6	6	6	6	6	6	4	4	2	4	2	1	F	T	F	F	F	F		5	5	4	3	5	5	5	3	5	6	5	5	3	5	5	7	4	5	1		1		2	1	1		T	F	F	F	F		3	1	1	F	F	T	F	F	F		F	39	2	2	7	"neuroscience"	16	9			9		1	2	T	T	F			44	14	6	18		34	17		29	110	9	111	35	48	23	12	6	53	49	6	624		2020-12-15 15:41:43	T	F	20	20	3	1	0.98	10
971	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 15:38:46	2	T	T	F	F	F	F	F	F	F		1	1	5	1	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		F	2	4	1	F	F	F	F	F	F	F	T	F	F	F		F												5		1	T	F	F	F	F		F	3	5	5	3	3	2	3	2	5	2	5	1	4	2	2	F	T	T	F	F	F		6	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	2	1	2		3		1	1	2	T	T		F	F	F		3	2	1	F	F	F	F	T	F		F	42	1	2	2		20	9			6	"Staff Scientist"	6	1	T	F	F	"USA"		17	17	4	45	58		15		18	50	5	75	19	51	18	27	7	21	66	20	533		2020-12-15 15:47:40	T	F	20	20	2	0	1.07	10
972	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 15:43:08	2	T	T	F	F	F	F	F	F	F		1	2																																															3	F		F	T	T	F	T	F	F		5		1	F	F	F	F	F		T	3	4	5	6	5	3	6	3	3	1	4	2	4	1									5	6	5	3	4	3	6	1	5	3	3	6	4	5	5	3	1	2	2		2		2	1	2	T		T	F	F	F		2	2	1	F	F	T	F	F	F		F	46	1	2	6		20	9			9		2	1	T	F	F			7	12	4	13		18	13		6	74	10	49		55	30	47	7	13	113	6	446		2020-12-15 15:51:05	T	F	20	20	4	1	1.33	21
973	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 16:13:31	3	T	T	F	F	F	F	T	F	F		1	2	50	1	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		T	1	5	1	F	F	F	F	F	F	T	F	F	F	F		F	1	F		F	F	F	F	F	F	T	"Our lab is in process of converting data to BIDS. One investigator has successfully converted a project to BIDS and will teach the rest of us how."	3		1	F	F	T	F	F		F	5	1	1	1	1	1	1	1	1	1	2	1	4	1									2	5	6	6	2	1	1	1	3	1	3	4	6	6	5	7	2	1	2		3		1	1	1	F	F		T	F	F		3	2	2	T	T	F	F	F	F		F	44	1	2	1		20	9			10		1	2	T	T	F	"United States of America"	"I fully support open science. Our lab is in process of converting all datasets to BIDS format, although I have not personally learned how."	20	23	4	12	43	268	43		23	49	4	46		36	20	25	9	10	59	47	491		2020-12-15 16:25:52	T	F	20	20	0	0	1.08	13
977	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 16:46:26	2	T	T	F	F	F	F	F	F	F		2	2																																															1	F		T	F	F	F	F	F	F		5		1	F	F	F	F	F		T	1	6	1	2	6	2	2	1	1	1	2	2	4	1									6	2	2	2	6	2	6	1	2	2	2	2	6	6	5	3	2	1	1		1		3	1	1		T	F	F	F	F		4	1	1	F	T	F	F	F	F		F	42	2	1	6		19	9			10		2	1	T	F	F	"Portugal"		39	12	46	31		32	17		42	84	39	111		87	64	29	15	13	137	39	796		2020-12-15 17:00:23	T	F	20	20	2	0	0.58	0
978	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 17:02:33	4	T	T	F	T	F	F	T	F	F		1	2																																															1	F		F	F	F	T	F	F	F		5		1	F	F	F	F	F		T	3	5	2	6	3	4	7	1	3	4	4	2	3	1	0	F	F	F	F	F	F		7	5	1	1	3	5	5	5	4	4	4	4	3	5	5	6	2	2	1		1		3	1	1		F	T	F	F	F		4	1	1	T	F	F	F	F	F		F	52	2	2	1		15	9			6	"research scientist"	1	1	F	T	F			157	25	40	31		37	15		35	151	36	155	31	125	122	18	42	6	129	22	1142		2020-12-15 17:22:10	T	F	20	20	5	3	0.56	2
979	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 17:04:06	2	F	T	F	F	F	F	T	F	F		1	2																																															1	F		F	F	T	F	F	F	F		4		1	F	F	F	F	F		T	3	5	2	5	5	6	5	4	2	2	3	1	3	2	1	F	F	F	T	F	F		3	4	5	5	3	2	2	2	2	2	2	3	2	6	5	6	2	2	3		5		3	1	1	F	T	F	F		F		3	2	1	F	F	T	F	F	F		F	34	2	2	7	"Neuroscientist "	12	4			9		1	1	F	F	T			32	14	3	8		25	13		12	84	8	63	17	61	18	8	7	8	49	3	433		2020-12-15 17:11:19	T	F	20	20	3	1	1.37	27
980	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 17:08:30	4	T	T	F	F	F	F	T	F	T	"MRS"	1	1	100	1	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		T	1.5	5	1	F	F	F	F	F	F	T	F	F	F	F		F												4		1	F	F	T	F	F		F	4	6	6	6	6	2	4	5	6	5	6	1	4	4	3	T	F	T	F	F	T	"depends on the format: can't share dicoms or non-defaced niftis due to privacy concerns"	5	6	5	5	6	2	5	5	5	4	4	4	2	6	5	5	4	3	2		2		2	1	1	T		F	F	F	F		3	2	1	F	T	F	F	F	F		F	40	2	2	5		8	3			9		1	1	F	T	F			7	16	5	9	49		29		5	41	6	35	32	43	20	9	5	7	44	13	375		2020-12-15 17:14:45	T	F	20	20	3	1	1.56	32
982	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 18:14:58	3	T	T	F	T	F	F	F	F	F		1	2																																															1	F		F	F	T	F	F	F	F		5		1	F	F	F	F	F		T	4	6	2	6	5	5	6	2	6	2	6	1	5	1	0	F	F	F	F	F	F		6	7	5	2	3	1	3	2	1	1	1	1	6	2	7	3	2	1	3		2		2	1	2	T		F	T	F	F		2	1	3	F	T	F	F	T	T	"MindTracer"	F	62	1	2	3		23	9			5		2	2	T	T	F			44	20	7	39		23	18		27	143	8	247	21	152	91	17	24	38	191	22	1132		2020-12-15 18:33:50	T	F	20	20	5	3	0.61	1
984	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 19:04:21	3	T	T	F	F	F	F	T	F	F		1	1	180	1	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		F	1	5	1	F	F	F	F	F	F	F	F	F	F	T	"custom"	F												3		1	F	T	F	F	F		F	4	2	2	1	2	1	1	1	2	1	1	1	5	1									2	2	1	1	1	1	1	1	2	2	1	2	4	5	3	5	3	3	2		1		2	1	1		F	T	F	F	F		3	3	1	T	F	F	F	F	F		F	52	1	2	6		25	9			5		2	2	T	T	F	"USA"		18	12	6	26	1700		21		12	54	8	61		55	37	7	12	15	56	6	472		2020-12-15 19:39:27	T	F	20	20	2	0	1.12	14
987	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 20:00:48	3	T	T	F	F	F	F	T	F	F		1	1	1000	2	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		F	3	5	2	F	F	F	F	F	F	T	T	F	F	F		F												5		1	T	F	F	F	F		F	3	6	6	4	4	4	5	4	4	1	5	1	3	2	2	F	T	T	F	F	F		7	7	3	3	3	2	4	1	5	4	4	4	5	4	6	6	2	3	2		3		3	1	2	T	T		F	F	F		2	2	4	T	T	F	F	T	T	"ebuilder"	F	51	2	2	1		20	9			5		2	2	T	F	T	"US"		220	13	6	33	309		55		26	97	79	87	34	80	37	21	9	31	90	20	736		2020-12-15 20:21:37	T	F	20	20	2	0	0.62	0
990	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 20:45:41	2	T	T	F	F	F	F	F	F	F		2	2																																															1	F		T	F	F	F	F	F	F		4		1	F	F	F	F	F		T	2	3	2	7	5	7	6	4	4	1	5	2	4	1									5	5	4	4	7	7	7	1	5	4	4	2	5	4	5	3	2	2	1		1		4	2										3	1	T	F	F	F	F	F		F	56	1	1	3		19	4			5		1	2	T	F	T	"germany"		104	44	8	32		10	17		34	77	26	63		74	34		11	10	72	5	621		2020-12-15 20:56:02	T	F	20	20	2	0	0.92	10
991	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-15 20:48:01	2	T	T	F	F	F	F	F	F	F		1	2																																															1	F		F	F	F	F	F	F	T	"I do not agree with the basic tennet that lack of standardization is a big enough problem that it is worth the extra time this would cost me, even if it is just 20 minutes. Also i try to stay at the top of my game,i.e. not always using the usual toolboxes."	3		1	F	F	F	F	F		T	2	5	7	4	7	2	4	4	7	4	4	2	1	1									7	5	3	3	3	1	4	5	7	5	3	5	1	2	7	7	2	4	2		6	"I usually start at SPM, but it nevewr stops there"	1	1	4	T	T	T	F	F	T	"dpabi, several small ones, primarily matlab based"	2	1	1	F	F	F	F	F	T	"I am very used to e-prime, but more because I was forced to, not because I like it."	F	38	1	2	6		12	1			9		2	2	T	T	F	"Switzerland"	"I have a lot of problems with how the field goes about open science these days. Transparency is nice, but we seem to be willing to sacrifice part of our creativity through forced standardization. That is a bad idea and will create a less creative science, a problem that is bigger than the one that gets solved. 
We -as a community- are on the wrong track when it comes to open publishing, data sharing, code availability preregistration etc. The basic tenets on which these ideas are founded are idealistic and admirable, but as currently executed this risks creating an unfairer and less creative science, not actually a more equitable and faster advancing one.
Solving these problems piece by piece is the worst possible outcome. only a concerted effort that is lead - and financed(!) by the major national funding agencies can advance this without the side-effects being more important than the original problem.
The way the survey asks its questions makes me think that when it comes to ""open"" science, I agree on almost nothing with the authors of the survey and has me wondering about their biases.

"	25	9	6	15		208	24		26	248	14	102		100	105	85	18	70	71	4087	824		2020-12-15 22:14:54	T	F	20	20	0	0	0.57	1
994	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 05:40:47	2	T	F	F	T	F	F	F	F	F		2	2																																															1	F		T	F	F	F	F	F	F		4		1	F	F	F	F	F		T	4	5	3	5	4	2	6	6	6	1	6	1	4	2	2	T	T	F	F	F	F		6	4	4	4	1	3	5	1	2	3	3	6	3	5	6	6	4	3	3		1		3	1	1		F	T	F	F	F		3	1	2	F	T	F	F	F	T	"inquisit miliisecond"	F	55	1	2	7	"psychiatrist"	22	1			5		1	2	T	T	F	"South Korea"		346	17	10	12		14	24		24	98	47	83	30	105	34	11	10	41	81	15	678		2020-12-16 05:57:30	T	F	20	20	2	0	0.76	3
1035	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 09:49:31	4	T	T	F	F	F	F	T	T	F		1	1	2500	1	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		F	1	5	1	F	F	F	F	F	F	F	F	F	F	F		T												3		1	F	F	F	F	F		T	3	2	4	5	6	4	6	4	6	2	4	1	4	3	1	F	F	T	F	F	F		2	6	2	2	4	4	4	3	2	2	1	5	5	6	4	3	2	1	3		1		1	1	3		T	T	F	T	F		1	2	2	T	T	F	F	F	F		F	31	1	1	6		6	4			9		1	3	T	T	T	"Germany"		24	13	14	4	41		9		4	46	15	62	12	73	36	9	5	15	37	16	435		2020-12-16 09:56:47	T	F	20	20	2	0	1.42	31
1038	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 09:49:47	2	T	T	F	F	F	F	F	F	F		1	1	100	1	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		T	2	4	1	F	F	F	F	F	F	T	F	F	F	F		F												4		1	F	F	F	F	T	"PROSPERO for fMRI meta-analysis"	F	3	5	5	1	4	1	2	3	6	2	6	2	2	4	1	F	F	F	F	F	T	"In a single word: GDPR"	1	1	1	1	1	2	2	1	5	1	1	5	6	2	2	2	2	1	2		3		1	1	3	T	T		F	T	F		2	2	1	F	F	T	F	F	F		F	37	1	1	6		10	8		"Affective Neuroscience"	9		2	1	T	F	F	"Italy"		8	12	5	18	51		13		67	87	737	61	30	62	23	14	8	5	68	17	558		2020-12-16 10:11:14	T	F	20	20	2	0	1.1	11
1047	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 09:50:56	4	T	T	F	T	F	F	F	T	F		1	2																																															2	F		F	F	T	F	T	F	F		5		2	F	T	F	F	T	"dutch clinical trial registry"	F	5	1	5	5	1	1	1	1	1	1	5	2	3	4	1	F	F	T	F	F	F		2	2	2	2	6	1	6	1	1	1	1	1	6	1	7	7	5	1	2		1		3	1	2		T	F	T	F	F		4	2	3	T	F	T	F	F	T	"Octave (with Psychtoolbox), Matlab"	F	32	2	1	7	"Cognitive Neuroscientist"	9	9			6	"Post-Doc 3-4 years :)"	5	1	T	F	F	"Germany"		49	14	4	15		24	10		29	74	12	70	20	62	26	8	7	34	119	12	589		2020-12-16 10:00:45	T	F	20	20	2	0	1	8
1059	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 09:52:59	2	T	T	F	F	F	F	F	F	F		1	2																																															2	F		F	F	T	F	T	F	F		5		1	F	F	F	F	F		T	2	7	2	3	7	3	6	5	6	7	3	2	1	5	2	F	F	T	F	T	F		6	7	5	5	7	6	5	7	7	6	6	7	1	2	2	6	6	2	3		1		3	1	1		F	T	F	F	F		4	1	1	F	T	F	F	F	F		F	32	1	2	3		7	9			9		1	1	T	F	F	"Hong Kong, China"		7	5	3	11		11	8		38	39	12	42	20	56	28	11	5	8	74	16	394		2020-12-16 09:59:33	T	F	20	20	2	0	1.48	27
1060	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 09:52:59	4	T	T	F	T	T	F	F	F	F		1	1	40	2	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		F	1	5	2	F	F	F	F	T	F	T	F	F	F	F		F												4		1	F	F	F	F	F		T	5	2	4	6	2	6	5	3	5	2	5	1	3	2	1	F	F	T	F	F	F		3	3	5	5	5	5	5	3	3	3	4	4	3	5	6	5	2	1	2		1		1	1	1		F	F	F	F	T	"Brainstorm"	2	2	2	T	F	T	F	F	F		F	37	1	1	4		10	9			6	"Research Associate"	2	1	T	F	F			55	11	4	10	46		38		10	77	128	82	46	69	25	32	19	9	69	16	627		2020-12-16 10:05:25	T	F	20	20	3	1	0.92	7
1062	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 09:53:08	2	T	F	F	T	F	F	F	F	F		2	2																																															1	F		T	F	F	F	F	F	F		5		1	F	F	F	T	F		F	5	6	6	1	4	1	1	1	1	3	7	2	1	5	1	T	F	F	F	F	F		1	1	1	1	1	1	1	4	1	1	1	1	2	2	2	7	4	2	1		1		2	1	1		F	F	T	F	F		2	2	3	T	F	T	F	T	F		F	36	1	1	6		8	9			9		1	1	T	F	F			8	9	3	18		12	13		5	47	8	114	16	21	12	7	7	10	46	4	360		2020-12-16 09:59:08	T	F	20	20	3	1	1.76	44
1078	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 09:55:12	4	T	T	T	T	F	F	F	F	F		1	1	600	1	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		F	3	2	1	F	F	F	F	F	F	F	F	F	F	F		T												1	1	2	F	T	T	F	F		F	5	3	3	2	4	2	5	3	5	5	7	1	3	4	2	T	F	F	F	T	F		4	6	2	2	2	2	2	5	4	2	3	2	4	4	5	5	3	2	2		6	"Python custom code"	2	1	4	T	T	F	T	T	F		2	2	4	T	T	T	F	T	F		F	43	1	1	2		16	9			10		1	2	T	T	F	"Denmark"		5	9	3	8	56		18	11	15	89	5	160	36	71	163	12	4	8	65	13	751		2020-12-16 10:07:43	T	F	20	20	2	0	1.27	23
1080	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 09:55:49	3	T	T	F	F	F	F	F	F	T	"MRS"	1	1	200	2	T	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		F	2	5	1	F	F	F	F	F	F	F	F	F	F	F		T												4		1	F	F	F	F	F		T	4	4	4	7	5	1	6	2	5	5	4	1	5	2	1	F	T	F	F	F	F		2	5	1	1	1	1	1	4	6	3	6	2	7	2	1	5	2	1	3		6	"MRS tools"	1	1	1	T	F	F	F	F	F		1	2	2	F	F	T	F	T	F		F	36	1	2	1		12	9			10		2	1	F	T	F	"UK"		4	14	3	3	35		5		8	39	3	29	9	38	18	9	3	5	30	2	257		2020-12-16 10:00:06	T	F	20	20	2	0	2.28	90
1088	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 09:56:38	4	T	T	F	T	F	F	T	F	F		1	1	40	1	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	"I do not know as a member of my team has done the conversion"	F	1	5	1	F	F	F	F	F	F	F	F	F	F	T	"I do not know as members of my team analyze the data."	F												5		2	F	T	F	F	T	"https://www.biorxiv.org/"	F	4	5	2	5	5	1	3	1	1	1	6	1	4	4	1	F	F	T	F	F	F		6	5	4	4	4	2	2	1	5	4	4	5	5	6	3	7	1	2	1		4		1	1	3	T	T	F		F	T	"Freesurfer"	1	1	3	T	F	T	F	T	F		F	42	2	1	6		22	9			5		2	3	T	T	T			15	11	5	6	65		11		53	58	5	50	27	65	33	18	7	8	53	19	509		2020-12-16 10:05:07	T	F	20	20	3	1	1.19	13
1092	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 09:57:54	4	T	T	T	F	F	T	F	F	F		1	2																																															3	F		F	T	T	F	F	F	T	"Application seems to be inconvenient. I'm familiar with matlab but not python."	5		2	F	T	T	F	F		F	4	6	4	2	5	3	5	5	5	2	5	1	4	3	1	F	T	F	F	F	F		5	4	3	4	4	3	5	3	5	4	5	5	2	5	4	6	3	2	2		1		2	1	1		T	F	F	F	F		2	2	2	T	F	T	F	F	F		F	60	1	1	6		26	7	"obesity, Type 2 diabetes, eating disorders"		9		3	2	T	F	T	"Germany"		29	14	4	47		451	15		15	68	6	55	35	76	30	24	8	11	136	46	637		2020-12-16 10:15:44	T	F	20	20	2	0	0.85	4
1093	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 09:59:17	4	T	T	T	F	F	F	T	F	F		2	2																																															1	F		T	F	F	F	F	F	F		4		1	F	F	T	F	F		F	3	5	5	3	6	3	5	4	6	6	4	2	1	5	2	T	F	F	F	T	F		4	6	4	4	4	3	4	6	6	5	5	6	2	3	4	5	5	4	1		1		3	2										2	1	F	F	F	F	F	F		T	37	2	1	7	"Human Movement Science"	11	7	"brain damage"		3		1	2	T	F	T	"France"		164	14	5	43		29	28		45	87	27	92	121	49	37		19	15	114	24	818		2020-12-16 10:14:30	T	F	20	20	2	0	0.62	1
1095	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:01:00	1	T	F	F	F	F	F	F	F	F		2	2																																															1	F		T	F	F	F	F	F	F		3		1	F	F	F	F	F		T	1	7	7	1	7	1	1	4	5	4	1	2	5	3	1	F	F	F	F	F	T	"we have no data"	1	1	1	1	1	1	5	1	5	1	1	5	4	4	4	4	4	2	2		3		2	2										1	1	F	F	F	F	F	F		T	33	1	1	3		4	1			2		1	1	F	T	F		"Why not implementin exsisting resources instead of creating a new one (there are already a lot of initiatives)"	4	7	5	36		203	26		14	53	18	42	38	49	23		9	8	33	36	419		2020-12-16 10:11:04	T	F	20	20	2	1	1.16	25
1097	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:02:30	5	T	T	F	T	T	T	F	F	F		1	1	20	1	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		F	2	5	1	F	F	F	F	T	F	F	F	F	F	F		F												5		2	T	T	F	F	F		F	5	1	1	6	1	4	4	1	1	4	4	1	5	1									6	6	2	2	4	2	5	4	4	6	6	6	7	4	4	4	4	1	3		1		2	1	2		F	T	T	F	F		3	1	2	F	F	T	T	F	F		F	36	2	1	6		10	9			6	"Researcher"	6	2	T	F	T	"France"		17	11	4	4	67		11		10	59	9	65		68	37	65	8	11	67	7	471		2020-12-16 10:11:10	T	F	20	20	2	0	1.26	18
1098	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:02:37	3	T	T	F	T	F	F	F	F	F		1	1	0	1	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		T	0	5	1	F	F	F	F	F	F	F	F	F	F	F		T												4		2	F	T	T	F	F		F	3	4	4	2	5	2	1	2	2	1	4	1	5	4	2	T	F	F	T	F	F		4	5	2	2	1	1	1	1	1	1	1	4	1	6	5	6	5	2	1		6	"Nipype"	1	1	4	T	T	T	T	F	F		2	2	3	F	T	T	F	T	F		F	47	1	2	7	"Neuroscientist"	25	9			5		1	3	T	T	T	"Switzerland"		10	10	4	4	59		11		11	55	4	56	22	47	32	13	7	16	52	8	421		2020-12-16 10:09:38	T	F	20	20	2	0	1.47	26
1099	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:03:22	3	T	T	F	F	F	F	T	F	F		1	2																																															1	T	"own"	F	F	F	F	F	F	F		5		1	F	T	F	F	F		F	4	2	2	2	4	1	2	2	5	1	6	1	2	5	1	T	F	F	F	F	F		2	2	2	4	5	3	3	4	3	3	3	5	3	6	6	5	4	4	2		1		2	1	1		F	F	F	F	T	"Freesurfer"	2	1	1	T	F	F	F	F	F		F	39	2	1	6		12	9			9		2	2	T	T	F	"Switzerland"		7	11	4	6		13	16		6	68	13	51	7	58	20	13	7	8	54	10	372		2020-12-16 10:09:34	T	F	20	20	2	0	1.58	32
1100	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:03:44	4	T	F	F	T	F	F	T	T	F		2	2																																															1	F		T	F	F	F	F	F	F		2	3	1	F	F	F	F	F		T	3	5	5	7	5	5	6	5	4	4	4	1	4	2	1	F	F	F	F	F	T	"none"	4	5	4	4	5	5	5	3	4	4	4	4	4	4	5	4	5	5	3		1		4	1	1		F	F	F	F	T	"PMOD"	4	3	1	F	F	F	F	F	F		T	47	1	1	4		22	6			10		3	1	F	F	T	"belgium"		14	20	8	13		7	9	11	10	36	6	32	31	36	28	18	8	10	55	4	356		2020-12-16 10:09:40	T	F	20	20	2	0	1.44	28
1101	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:04:26	4	T	T	T	T	F	F	F	F	F		1	1	350	2	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		F	3	5	2	T	F	F	F	F	F	T	F	F	F	F		F												5		1	F	T	F	F	F		F	2	5	4	3	5	3	3	2	5	4	4	2	1	5	3	T	T	F	F	F	T	"Under some interpetstions, my country`s privacy laws do not allow for sharing of biological data, which MRI data is under the current definition "	5	4	3	3	5	3	5	4	2	2	2	2	3	5	5	5	4	3	2		6	"Partial least squares "	2	1	2	T	T	F	F	F	F		3	2	2	T	T	F	F	F	F		F	38	1	2	6		10	9			10		2	2	T	T	F	"New Zealand "		19	12	4	6	44		15		9	68	6	53	96	61	32	19	6	5	47	20	452		2020-12-16 10:13:08	T	F	20	20	2	0	1.28	18
